"","matrix.unlist.titan0.."
"17901",NA
"17902",NA
"17903",NA
"17904",NA
"17905",NA
"17906",NA
"17907",NA
"17908",NA
"17909",NA
"17910",NA
"17911",NA
"17912",NA
"17913",NA
"17914",NA
"17915",NA
"17916",NA
"17917",NA
"17918",NA
"17919",NA
"17920",NA
"17921",NA
"17922",NA
"17923",NA
"17924",NA
"17925",NA
"17926",NA
"17927",NA
"17928",NA
"17929",NA
"17930",NA
"17931",NA
"17932",NA
"17933",NA
"17934",NA
"17935",NA
"17936",NA
"17937",NA
"17938",NA
"17939",NA
"17940",NA
"17941",NA
"17942",NA
"17943",NA
"17944",NA
"17945",NA
"17946",NA
"17947",NA
"17948",NA
"17949",NA
"17950",NA
"17951",NA
"17952",NA
"17953",NA
"17954",NA
"17955",NA
"17956",NA
"17957",NA
"17958",NA
"17959",NA
"17960",NA
"17961",NA
"17962",NA
"17963",NA
"17964",NA
"17965",NA
"17966",NA
"17967",NA
"17968",NA
"17969",NA
"17970",NA
"17971",NA
"17972",NA
"17973",NA
"17974",NA
"17975",NA
"17976",NA
"17977",NA
"17978",NA
"17979",NA
"17980",NA
"17981",NA
"17982",NA
"17983",NA
"17984",NA
"17985",NA
"17986",NA
"17987",NA
"17988",NA
"17989",NA
"17990",NA
"17991",NA
"17992",NA
"17993",NA
"17994",NA
"17995",NA
"17996",NA
"17997",NA
"17998",NA
"17999",NA
"18000",NA
"18001",NA
"18002",NA
"18003",NA
"18004",NA
"18005",NA
"18006",NA
"18007",NA
"18008",NA
"18009",NA
"18010",NA
"18011",NA
"18012",NA
"18013",NA
"18014",NA
"18015",NA
"18016",NA
"18017",NA
"18018",NA
"18019",NA
"18020",NA
"18021",NA
"18022",NA
"18023",NA
"18024",NA
"18025",NA
"18026",NA
"18027",NA
"18028",NA
"18029",NA
"18030",NA
"18031",NA
"18032",NA
"18033",NA
"18034",NA
"18035",NA
"18036",NA
"18037",NA
"18038",NA
"18039",NA
"18040",NA
"18041",NA
"18042",NA
"18043",NA
"18044",NA
"18045",NA
"18046",NA
"18047",NA
"18048",NA
"18049",NA
"18050",NA
"18051",NA
"18052",NA
"18053",NA
"18054",NA
"18055",NA
"18056",NA
"18057",NA
"18058",NA
"18059",NA
"18060",NA
"18061",NA
"18062",NA
"18063",NA
"18064",NA
"18065",NA
"18066",NA
"18067",NA
"18068",NA
"18069",NA
"18070",NA
"18071",NA
"18072",NA
"18073",NA
"18074",NA
"18075",NA
"18076",NA
"18077",NA
"18078",NA
"18079",NA
"18080",NA
"18081",NA
"18082",NA
"18083",NA
"18084",NA
"18085",NA
"18086",NA
"18087",NA
"18088",NA
"18089",NA
"18090",NA
"18091",NA
"18092",NA
"18093",NA
"18094","Finland Sudbury, ON"
"18095",NA
"18096",NA
"18097",NA
"18098",NA
"18099",NA
"18100",NA
"18101",NA
"18102",NA
"18103",NA
"18104",NA
"18105",NA
"18106",NA
"18107",NA
"18108",NA
"18109",NA
"18110",NA
"18111",NA
"18112",NA
"18113",NA
"18114",NA
"18115",NA
"18116",NA
"18117",NA
"18118",NA
"18119",NA
"18120","Oslo, Norway Cameron, WI"
"18121",NA
"18122",NA
"18123",NA
"18124",NA
"18125",NA
"18126",NA
"18127",NA
"18128",NA
"18129",NA
"18130",NA
"18131",NA
"18132",NA
"18133",NA
"18134",NA
"18135",NA
"18136",NA
"18137",NA
"18138",NA
"18139",NA
"18140",NA
"18141",NA
"18142",NA
"18143",NA
"18144",NA
"18145",NA
"18146",NA
"18147",NA
"18148",NA
"18149",NA
"18150",NA
"18151",NA
"18152",NA
"18153",NA
"18154",NA
"18155",NA
"18156",NA
"18157",NA
"18158",NA
"18159",NA
"18160",NA
"18161",NA
"18162",NA
"18163",NA
"18164",NA
"18165",NA
"18166",NA
"18167",NA
"18168",NA
"18169",NA
"18170",NA
"18171",NA
"18172",NA
"18173",NA
"18174",NA
"18175",NA
"18176",NA
"18177",NA
"18178",NA
"18179",NA
"18180",NA
"18181",NA
"18182",NA
"18183",NA
"18184",NA
"18185",NA
"18186",NA
"18187",NA
"18188",NA
"18189",NA
"18190",NA
"18191",NA
"18192",NA
"18193",NA
"18194",NA
"18195",NA
"18196",NA
"18197",NA
"18198",NA
"18199",NA
"18200",NA
"18201",NA
"18202",NA
"18203",NA
"18204",NA
"18205",NA
"18206",NA
"18207",NA
"18208",NA
"18209",NA
"18210",NA
"18211",NA
"18212",NA
"18213",NA
"18214",NA
"18215",NA
"18216",NA
"18217",NA
"18218",NA
"18219",NA
"18220",NA
"18221",NA
"18222",NA
"18223",NA
"18224",NA
"18225",NA
"18226",NA
"18227",NA
"18228",NA
"18229",NA
"18230",NA
"18231",NA
"18232",NA
"18233",NA
"18234",NA
"18235",NA
"18236",NA
"18237",NA
"18238",NA
"18239",NA
"18240",NA
"18241",NA
"18242",NA
"18243",NA
"18244",NA
"18245",NA
"18246",NA
"18247",NA
"18248",NA
"18249",NA
"18250",NA
"18251",NA
"18252",NA
"18253",NA
"18254",NA
"18255",NA
"18256",NA
"18257",NA
"18258",NA
"18259",NA
"18260",NA
"18261",NA
"18262",NA
"18263",NA
"18264",NA
"18265",NA
"18266",NA
"18267",NA
"18268",NA
"18269",NA
"18270",NA
"18271",NA
"18272",NA
"18273",NA
"18274",NA
"18275",NA
"18276",NA
"18277",NA
"18278",NA
"18279",NA
"18280",NA
"18281",NA
"18282",NA
"18283",NA
"18284",NA
"18285",NA
"18286",NA
"18287",NA
"18288",NA
"18289",NA
"18290",NA
"18291",NA
"18292",NA
"18293",NA
"18294",NA
"18295",NA
"18296",NA
"18297",NA
"18298",NA
"18299",NA
"18300",NA
"18301",NA
"18302",NA
"18303",NA
"18304",NA
"18305",NA
"18306",NA
"18307",NA
"18308",NA
"18309",NA
"18310",NA
"18311",NA
"18312","Antwerp, Belgium / Stanton, OH"
"18313",NA
"18314",NA
"18315",NA
"18316",NA
"18317",NA
"18318",NA
"18319",NA
"18320",NA
"18321",NA
"18322",NA
"18323",NA
"18324",NA
"18325",NA
"18326",NA
"18327",NA
"18328",NA
"18329",NA
"18330",NA
"18331",NA
"18332",NA
"18333",NA
"18334",NA
"18335",NA
"18336",NA
"18337",NA
"18338",NA
"18339",NA
"18340",NA
"18341","1"
"18342","1"
"18343","1"
"18344","1"
"18345","1"
"18346","1"
"18347","1"
"18348","1"
"18349","1"
"18350","0"
"18351","1"
"18352","1"
"18353","1"
"18354","0"
"18355","1"
"18356","0"
"18357","1"
"18358","1"
"18359","1"
"18360","1"
"18361","1"
"18362","1"
"18363","1"
"18364","0"
"18365","1"
"18366","0"
"18367","1"
"18368","1"
"18369","1"
"18370","1"
"18371","1"
"18372","1"
"18373","1"
"18374","1"
"18375","1"
"18376","0"
"18377","1"
"18378","0"
"18379","1"
"18380","1"
"18381","0"
"18382","1"
"18383","1"
"18384","1"
"18385","1"
"18386","1"
"18387","0"
"18388","1"
"18389","0"
"18390","1"
"18391","1"
"18392","1"
"18393","0"
"18394","0"
"18395","1"
"18396","1"
"18397","1"
"18398","1"
"18399","0"
"18400","0"
"18401","1"
"18402","1"
"18403","1"
"18404","1"
"18405","1"
"18406","1"
"18407","1"
"18408","1"
"18409","1"
"18410","1"
"18411","0"
"18412","1"
"18413","1"
"18414","0"
"18415","1"
"18416","1"
"18417","1"
"18418","1"
"18419","1"
"18420","1"
"18421","0"
"18422","1"
"18423","1"
"18424","1"
"18425","1"
"18426","1"
"18427","1"
"18428","0"
"18429","0"
"18430","1"
"18431","1"
"18432","1"
"18433","1"
"18434","1"
"18435","1"
"18436","1"
"18437","1"
"18438","1"
"18439","1"
"18440","1"
"18441","1"
"18442","1"
"18443","1"
"18444","1"
"18445","1"
"18446","1"
"18447","1"
"18448","0"
"18449","0"
"18450","1"
"18451","1"
"18452","1"
"18453","1"
"18454","1"
"18455","1"
"18456","1"
"18457","1"
"18458","1"
"18459","1"
"18460","0"
"18461","1"
"18462","0"
"18463","1"
"18464","1"
"18465","1"
"18466","1"
"18467","1"
"18468","1"
"18469","1"
"18470","1"
"18471","0"
"18472","0"
"18473","1"
"18474","1"
"18475","1"
"18476","1"
"18477","1"
"18478","1"
"18479","1"
"18480","1"
"18481","1"
"18482","1"
"18483","1"
"18484","1"
"18485","1"
"18486","1"
"18487","1"
"18488","0"
"18489","1"
"18490","1"
"18491","1"
"18492","1"
"18493","1"
"18494","1"
"18495","1"
"18496","1"
"18497","1"
"18498","1"
"18499","1"
"18500","1"
"18501","1"
"18502","1"
"18503","0"
"18504","0"
"18505","0"
"18506","1"
"18507","0"
"18508","1"
"18509","1"
"18510","1"
"18511","1"
"18512","0"
"18513","1"
"18514","1"
"18515","1"
"18516","1"
"18517","1"
"18518","1"
"18519","1"
"18520","1"
"18521","0"
"18522","1"
"18523","0"
"18524","1"
"18525","0"
"18526","0"
"18527","0"
"18528","1"
"18529","1"
"18530","1"
"18531","1"
"18532","0"
"18533","1"
"18534","1"
"18535","1"
"18536","1"
"18537","1"
"18538","1"
"18539","1"
"18540","1"
"18541","1"
"18542","1"
"18543","1"
"18544","0"
"18545","0"
"18546","1"
"18547","1"
"18548","1"
"18549","1"
"18550","1"
"18551","1"
"18552","0"
"18553","1"
"18554","1"
"18555","1"
"18556","1"
"18557","1"
"18558","0"
"18559","1"
"18560","0"
"18561","1"
"18562","1"
"18563","1"
"18564","0"
"18565","1"
"18566","1"
"18567","1"
"18568","1"
"18569","1"
"18570","1"
"18571","1"
"18572","1"
"18573","1"
"18574","1"
"18575","0"
"18576","0"
"18577","0"
"18578","0"
"18579","1"
"18580","1"
"18581","0"
"18582","1"
"18583","1"
"18584","0"
"18585","1"
"18586","1"
"18587","0"
"18588","0"
"18589","0"
"18590","1"
"18591","1"
"18592","1"
"18593","1"
"18594","1"
"18595","1"
"18596","1"
"18597","0"
"18598","1"
"18599","0"
"18600","0"
"18601","1"
"18602","1"
"18603","1"
"18604","1"
"18605","1"
"18606","1"
"18607","0"
"18608","1"
"18609","1"
"18610","1"
"18611","1"
"18612","1"
"18613","1"
"18614","1"
"18615","1"
"18616","1"
"18617","1"
"18618","1"
"18619","1"
"18620","1"
"18621","1"
"18622","1"
"18623","1"
"18624","0"
"18625","1"
"18626","1"
"18627","1"
"18628","1"
"18629","1"
"18630","1"
"18631","1"
"18632","1"
"18633","1"
"18634","1"
"18635","1"
"18636","1"
"18637","1"
"18638","0"
"18639","1"
"18640","0"
"18641","1"
"18642","1"
"18643","0"
"18644","1"
"18645","1"
"18646","0"
"18647","1"
"18648","1"
"18649","1"
"18650","1"
"18651","0"
"18652","0"
"18653","1"
"18654","1"
"18655","1"
"18656","0"
"18657","0"
"18658","0"
"18659","1"
"18660","1"
"18661","1"
"18662","0"
"18663","1"
"18664","0"
"18665","0"
"18666","0"
"18667","0"
"18668","0"
"18669","0"
"18670","0"
"18671","0"
"18672","0"
"18673","0"
"18674","1"
"18675","0"
"18676","0"
"18677","0"
"18678","0"
"18679","0"
"18680","1"
"18681","1"
"18682","1"
"18683","1"
"18684","1"
"18685","0"
"18686","0"
"18687","0"
"18688","0"
"18689","0"
"18690","1"
"18691","0"
"18692","0"
"18693","0"
"18694","0"
"18695","0"
"18696","0"
"18697","0"
"18698","0"
"18699","0"
"18700","0"
"18701","0"
"18702","0"
"18703","0"
"18704","0"
"18705","0"
"18706","0"
"18707","0"
"18708","0"
"18709","0"
"18710","0"
"18711","0"
"18712","0"
"18713","0"
"18714","0"
"18715","0"
"18716","0"
"18717","0"
"18718","0"
"18719","0"
"18720","0"
"18721","1"
"18722","0"
"18723","0"
"18724","0"
"18725","0"
"18726","0"
"18727","0"
"18728","0"
"18729","0"
"18730","0"
"18731","0"
"18732","0"
"18733","0"
"18734","0"
"18735","0"
"18736","0"
"18737","0"
"18738","0"
"18739","0"
"18740","0"
"18741","0"
"18742","0"
"18743","0"
"18744","0"
"18745","0"
"18746","0"
"18747","0"
"18748","0"
"18749","0"
"18750","0"
"18751","0"
"18752","0"
"18753","0"
"18754","0"
"18755","0"
"18756","0"
"18757","0"
"18758","0"
"18759","0"
"18760","0"
"18761","0"
"18762","0"
"18763","0"
"18764","0"
"18765","0"
"18766","0"
"18767","0"
"18768","0"
"18769","0"
"18770","0"
"18771","0"
"18772","0"
"18773","0"
"18774","0"
"18775","0"
"18776","0"
"18777","0"
"18778","0"
"18779","0"
"18780","0"
"18781","0"
"18782","0"
"18783","0"
"18784","0"
"18785","0"
"18786","0"
"18787","0"
"18788","0"
"18789","0"
"18790","0"
"18791","0"
"18792","0"
"18793","0"
"18794","0"
"18795","0"
"18796","0"
"18797","0"
"18798","0"
"18799","0"
"18800","0"
"18801","0"
"18802","0"
"18803","0"
"18804","0"
"18805","0"
"18806","1"
"18807","0"
"18808","0"
"18809","0"
"18810","1"
"18811","0"
"18812","0"
"18813","0"
"18814","0"
"18815","0"
"18816","0"
"18817","0"
"18818","0"
"18819","0"
"18820","0"
"18821","0"
"18822","0"
"18823","0"
"18824","0"
"18825","1"
"18826","1"
"18827","0"
"18828","0"
"18829","0"
"18830","0"
"18831","1"
"18832","1"
"18833","0"
"18834","0"
"18835","0"
"18836","0"
"18837","0"
"18838","0"
"18839","0"
"18840","0"
"18841","0"
"18842","0"
"18843","0"
"18844","0"
"18845","0"
"18846","0"
"18847","0"
"18848","0"
"18849","0"
"18850","0"
"18851","0"
"18852","0"
"18853","0"
"18854","0"
"18855","1"
"18856","1"
"18857","1"
"18858","1"
"18859","0"
"18860","0"
"18861","1"
"18862","1"
"18863","0"
"18864","0"
"18865","0"
"18866","0"
"18867","0"
"18868","0"
"18869","0"
"18870","0"
"18871","0"
"18872","0"
"18873","0"
"18874","0"
"18875","0"
"18876","0"
"18877","0"
"18878","0"
"18879","0"
"18880","0"
"18881","0"
"18882","0"
"18883","0"
"18884","0"
"18885","0"
"18886","0"
"18887","0"
"18888","0"
"18889","0"
"18890","0"
"18891","0"
"18892","0"
"18893","0"
"18894","0"
"18895","0"
"18896","0"
"18897","0"
"18898","0"
"18899","0"
"18900","0"
"18901","0"
"18902","0"
"18903","0"
"18904","0"
"18905","0"
"18906","0"
"18907","0"
"18908","0"
"18909","1"
"18910","0"
"18911","0"
"18912","0"
"18913","0"
"18914","1"
"18915","0"
"18916","0"
"18917","0"
"18918","0"
"18919","0"
"18920","0"
"18921","0"
"18922","0"
"18923","0"
"18924","0"
"18925","1"
"18926","0"
"18927","0"
"18928","0"
"18929","0"
"18930","0"
"18931","0"
"18932","0"
"18933","0"
"18934","0"
"18935","0"
"18936","0"
"18937","0"
"18938","0"
"18939","0"
"18940","0"
"18941","0"
"18942","0"
"18943","0"
"18944","0"
"18945","0"
"18946","1"
"18947","0"
"18948","0"
"18949","0"
"18950","0"
"18951","0"
"18952","0"
"18953","0"
"18954","0"
"18955","0"
"18956","0"
"18957","0"
"18958","0"
"18959","0"
"18960","0"
"18961","0"
"18962","0"
"18963","0"
"18964","0"
"18965","0"
"18966","0"
"18967","0"
"18968","0"
"18969","0"
"18970","0"
"18971","0"
"18972","0"
"18973","0"
"18974","0"
"18975","0"
"18976","0"
"18977","0"
"18978","0"
"18979","0"
"18980","0"
"18981","0"
"18982","0"
"18983","0"
"18984","0"
"18985","0"
"18986","0"
"18987","0"
"18988","0"
"18989","0"
"18990","0"
"18991","0"
"18992","0"
"18993","0"
"18994","0"
"18995","0"
"18996","0"
"18997","0"
"18998","0"
"18999","0"
"19000","0"
"19001","0"
"19002","0"
"19003","0"
"19004","0"
"19005","0"
"19006","0"
"19007","0"
"19008","0"
"19009","0"
"19010","0"
"19011","0"
"19012","0"
"19013","0"
"19014","0"
"19015","0"
"19016","0"
"19017","0"
"19018","0"
"19019","0"
"19020","0"
"19021","0"
"19022","0"
"19023","0"
"19024","0"
"19025","0"
"19026","0"
"19027","0"
"19028","0"
"19029","0"
"19030","0"
"19031","0"
"19032","0"
"19033","0"
"19034","0"
"19035","0"
"19036","0"
"19037","0"
"19038","0"
"19039","0"
"19040","0"
"19041","0"
"19042","0"
"19043","0"
"19044","0"
"19045","0"
"19046","0"
"19047","0"
"19048","0"
"19049","0"
"19050","0"
"19051","0"
"19052","0"
"19053","0"
"19054","0"
"19055","0"
"19056","0"
"19057","0"
"19058","0"
"19059","0"
"19060","0"
"19061","0"
"19062","0"
"19063","0"
"19064","0"
"19065","0"
"19066","0"
"19067","0"
"19068","0"
"19069","0"
"19070","0"
"19071","0"
"19072","0"
"19073","0"
"19074","0"
"19075","0"
"19076","0"
"19077","0"
"19078","0"
"19079","0"
"19080","0"
"19081","0"
"19082","0"
"19083","0"
"19084","0"
"19085","0"
"19086","0"
"19087","0"
"19088","0"
"19089","0"
"19090","0"
"19091","0"
"19092","0"
"19093","0"
"19094","0"
"19095","0"
"19096","0"
"19097","0"
"19098","0"
"19099","0"
"19100","0"
"19101","0"
"19102","0"
"19103","0"
"19104","0"
"19105","0"
"19106","0"
"19107","0"
"19108","0"
"19109","0"
"19110","0"
"19111","0"
"19112","0"
"19113","0"
"19114","0"
"19115","0"
"19116","0"
"19117","0"
"19118","0"
"19119","0"
"19120","0"
"19121","0"
"19122","0"
"19123","0"
"19124","0"
"19125","0"
"19126","0"
"19127","0"
"19128","0"
"19129","0"
"19130","0"
"19131","0"
"19132","0"
"19133","0"
"19134","0"
"19135","0"
"19136","0"
"19137","0"
"19138","0"
"19139","0"
"19140","0"
"19141","0"
"19142","0"
"19143","0"
"19144","0"
"19145","0"
"19146","0"
"19147","0"
"19148","0"
"19149","0"
"19150","0"
"19151","0"
"19152","0"
"19153","0"
"19154","0"
"19155","0"
"19156","0"
"19157","0"
"19158","0"
"19159","0"
"19160","0"
"19161","0"
"19162","0"
"19163","0"
"19164","0"
"19165","0"
"19166","0"
"19167","0"
"19168","0"
"19169","0"
"19170","0"
"19171","0"
"19172","0"
"19173","0"
"19174","0"
"19175","0"
"19176","0"
"19177","0"
"19178","0"
"19179","0"
"19180","0"
"19181","0"
"19182","0"
"19183","0"
"19184","0"
"19185","0"
"19186","0"
"19187","0"
"19188","0"
"19189","0"
"19190","0"
"19191","0"
"19192","0"
"19193","0"
"19194","0"
"19195","0"
"19196","0"
"19197","0"
"19198","0"
"19199","0"
"19200","0"
"19201","0"
"19202","0"
"19203","0"
"19204","0"
"19205","0"
"19206","0"
"19207","0"
"19208","0"
"19209","0"
"19210","0"
"19211","0"
"19212","0"
"19213","0"
"19214","1"
"19215","0"
"19216","0"
"19217","0"
"19218","0"
"19219","0"
"19220","0"
"19221","0"
"19222","0"
"19223","0"
"19224","0"
"19225","0"
"19226","0"
"19227","0"
"19228","0"
"19229","0"
"19230","0"
"19231","0"
"19232","0"
"19233","0"
"19234","0"
"19235","0"
"19236","0"
"19237","0"
"19238","0"
"19239","0"
"19240","0"
"19241","0"
"19242","0"
"19243","0"
"19244","0"
"19245","0"
"19246","0"
"19247","0"
"19248","0"
"19249","0"
"19250","0"
"19251","0"
"19252","0"
"19253","0"
"19254","0"
"19255","0"
"19256","0"
"19257","0"
"19258","0"
"19259","0"
"19260","0"
"19261","0"
"19262","0"
"19263","0"
"19264","0"
"19265","0"
"19266","0"
"19267","0"
"19268","0"
"19269","0"
"19270","0"
"19271","0"
"19272","0"
"19273","0"
"19274","0"
"19275","0"
"19276","0"
"19277","0"
"19278","0"
"19279","0"
"19280","0"
"19281","0"
"19282","1"
"19283","0"
"19284","0"
"19285","0"
"19286","0"
"19287","0"
"19288","0"
"19289","0"
"19290","0"
"19291","0"
"19292","0"
"19293","0"
"19294","0"
"19295","0"
"19296","0"
"19297","0"
"19298","0"
"19299","0"
"19300","0"
"19301","0"
"19302","0"
"19303","0"
"19304","0"
"19305","0"
"19306","0"
"19307","0"
"19308","0"
"19309","0"
"19310","0"
"19311","0"
"19312","0"
"19313","0"
"19314","0"
"19315","0"
"19316","0"
"19317","0"
"19318","0"
"19319","0"
"19320","0"
"19321","0"
"19322","0"
"19323","0"
"19324","0"
"19325","0"
"19326","0"
"19327","0"
"19328","0"
"19329","0"
"19330","0"
"19331","0"
"19332","0"
"19333","0"
"19334","0"
"19335","1"
"19336","0"
"19337","0"
"19338","0"
"19339","0"
"19340","0"
"19341","0"
"19342","0"
"19343","0"
"19344","0"
"19345","0"
"19346","0"
"19347","0"
"19348","0"
"19349","0"
"19350","0"
"19351","0"
"19352","0"
"19353","0"
"19354","0"
"19355","0"
"19356","0"
"19357","0"
"19358","0"
"19359","0"
"19360","0"
"19361","0"
"19362","0"
"19363","0"
"19364","0"
"19365","1"
"19366","1"
"19367","1"
"19368","0"
"19369","0"
"19370","0"
"19371","0"
"19372","0"
"19373","0"
"19374","0"
"19375","0"
"19376","0"
"19377","0"
"19378","0"
"19379","0"
"19380","0"
"19381","0"
"19382","0"
"19383","0"
"19384","0"
"19385","0"
"19386","0"
"19387","0"
"19388","0"
"19389","0"
"19390","0"
"19391","0"
"19392","0"
"19393","0"
"19394","0"
"19395","0"
"19396","0"
"19397","0"
"19398","0"
"19399","0"
"19400","0"
"19401","0"
"19402","0"
"19403","0"
"19404","0"
"19405","0"
"19406","0"
"19407","0"
"19408","0"
"19409","0"
"19410","0"
"19411","0"
"19412","0"
"19413","0"
"19414","0"
"19415","0"
"19416","0"
"19417","0"
"19418","0"
"19419","0"
"19420","0"
"19421","0"
"19422","0"
"19423","0"
"19424","0"
"19425","0"
"19426","0"
"19427","0"
"19428","0"
"19429","0"
"19430","0"
"19431","0"
"19432","0"
"19433","0"
"19434","0"
"19435","0"
"19436","0"
"19437","0"
"19438","0"
"19439","0"
"19440","0"
"19441","0"
"19442","0"
"19443","0"
"19444","0"
"19445","0"
"19446","0"
"19447","0"
"19448","0"
"19449","0"
"19450","0"
"19451","0"
"19452","0"
"19453","0"
"19454","0"
"19455","0"
"19456","0"
"19457","0"
"19458","0"
"19459","0"
"19460","0"
"19461","0"
"19462","0"
"19463","1"
"19464","0"
"19465","0"
"19466","0"
"19467","0"
"19468","0"
"19469","0"
"19470","0"
"19471","0"
"19472","1"
"19473","0"
"19474","0"
"19475","0"
"19476","0"
"19477","0"
"19478","0"
"19479","0"
"19480","0"
"19481","0"
"19482","0"
"19483","0"
"19484","0"
"19485","0"
"19486","0"
"19487","0"
"19488","0"
"19489","0"
"19490","0"
"19491","0"
"19492","0"
"19493","0"
"19494","0"
"19495","0"
"19496","0"
"19497","0"
"19498","0"
"19499","0"
"19500","0"
"19501","0"
"19502","0"
"19503","0"
"19504","0"
"19505","0"
"19506","0"
"19507","0"
"19508","0"
"19509","0"
"19510","0"
"19511","0"
"19512","0"
"19513","0"
"19514","0"
"19515","0"
"19516","0"
"19517","0"
"19518","0"
"19519","0"
"19520","0"
"19521","0"
"19522","0"
"19523","0"
"19524","0"
"19525","0"
"19526","0"
"19527","0"
"19528","1"
"19529","1"
"19530","1"
"19531","0"
"19532","0"
"19533","0"
"19534","0"
"19535","0"
"19536","0"
"19537","0"
"19538","0"
"19539","0"
"19540","0"
"19541","0"
"19542","0"
"19543","0"
"19544","0"
"19545","0"
"19546","0"
"19547","0"
"19548","0"
"19549","0"
"19550","0"
"19551","0"
"19552","0"
"19553","0"
"19554","0"
"19555","0"
